Anime,Character,Role,Favorites,char_url
Kamichama Karin,"Nishikiori, Michiru",Supporting,17,https://myanimelist.net/character/5259/Michiru_Nishikiori
Kamigami no Asobi,"Ma'at, Anubis",Supporting,24,https://myanimelist.net/character/96793/Anubis_Maat
Kamigami no Asobi,"Caduceus, Thoth",Supporting,21,https://myanimelist.net/character/96795/Thoth_Caduceus
Kamikaze Kaitou Jeanne,"Time, Access",Supporting,27,https://myanimelist.net/character/5170/Access_Time
Kamikaze Kaitou Jeanne,"Claude, Noin",Supporting,16,https://myanimelist.net/character/5172/Noin_Claude
Kaminaki Sekai no Kamisama Katsudou,Dakini,Supporting,33,https://myanimelist.net/character/226906/Dakini
Kaminaki Sekai no Kamisama Katsudou,Aruraru,Supporting,23,https://myanimelist.net/character/208568/Aruraru
Kaminaki Sekai no Kamisama Katsudou,Loki,Supporting,21,https://myanimelist.net/character/229185/Loki
Kamisama Hajimemashita,Sukuna,Supporting,20,https://myanimelist.net/character/50683/Sukuna
Kamisama Hajimemashita◎,Mizuki,Supporting,1286,https://myanimelist.net/character/37872/Mizuki
Kamisama Hajimemashita◎,"Kurama, Shinjirou",Supporting,337,https://myanimelist.net/character/24252/Shinjirou_Kurama
Kamisama Hajimemashita◎,Akuraou,Supporting,125,https://myanimelist.net/character/73655/Akuraou
Kamisama ni Natta Hi,"Takajou, Joujirou",Supporting,198,https://myanimelist.net/character/125355/Joujirou_Takajou
Kamisama ni Natta Hi,"Izanami, Kyouko",Supporting,164,https://myanimelist.net/character/184759/Kyouko_Izanami
Kamisama ni Natta Hi,"Narukami, Sora",Supporting,30,https://myanimelist.net/character/184758/Sora_Narukami
Kamisama no Inai Nichiyoubi,"Hambart, Hampnie",Supporting,339,https://myanimelist.net/character/63971/Hampnie_Hambart
Kamisama no Inai Nichiyoubi,"Color, Alice",Supporting,135,https://myanimelist.net/character/86343/Alice_Color
Kamisama no Inai Nichiyoubi,"Stratmitos, Dee Ensy",Supporting,29,https://myanimelist.net/character/86345/Dee_Ensy_Stratmitos
Kamisama no Memochou,"Hinamura, Souichirou",Supporting,35,https://myanimelist.net/character/42923/Souichirou_Hinamura
KanColle Movie,Kongou,Supporting,1060,https://myanimelist.net/character/105547/Kongou
KanColle Movie,Shimakaze,Supporting,586,https://myanimelist.net/character/100677/Shimakaze
KanColle Movie,Hibiki,Supporting,467,https://myanimelist.net/character/106615/Hibiki
Kannagi,"Akiba, Meguru",Supporting,18,https://myanimelist.net/character/16497/Meguru_Akiba
Kannagi,"Kimura, Takako",Supporting,18,https://myanimelist.net/character/16498/Takako_Kimura
Kannagi,"Hibiki, Daitetsu",Supporting,16,https://myanimelist.net/character/16496/Daitetsu_Hibiki
Kanojo ga Flag wo Oraretara,"Touzokuyama, Megumu",Supporting,67,https://myanimelist.net/character/95225/Megumu_Touzokuyama
Kanojo ga Koushaku-tei ni Itta Riyuu,"Taylor, Adam",Supporting,113,https://myanimelist.net/character/184824/Adam_Taylor
Kanojo ga Koushaku-tei ni Itta Riyuu,"Demint, Heika",Supporting,48,https://myanimelist.net/character/207414/Heika_Demint
"Kanojo, Okarishimasu",Flea Market Saleswoman,Supporting,21,https://myanimelist.net/character/184406/Flea_Market_Saleswoman
"Kanojo, Okarishimasu 3rd Season","Sakurasawa, Sumi",Supporting,3602,https://myanimelist.net/character/171851/Sumi_Sakurasawa
"Kanojo, Okarishimasu 3rd Season","Sarashina, Ruka",Supporting,3515,https://myanimelist.net/character/175269/Ruka_Sarashina
"Kanojo, Okarishimasu 3rd Season","Nanami, Mami",Supporting,1909,https://myanimelist.net/character/169181/Mami_Nanami
Kanokon,"Minamoto, Tayura",Supporting,17,https://myanimelist.net/character/10946/Tayura_Minamoto
Kantai Collection: KanColle,Shigure,Supporting,123,https://myanimelist.net/character/124475/Shigure
Kantai Collection: KanColle,Taihou,Supporting,30,https://myanimelist.net/character/126440/Taihou
Kara no Kyoukai Movie 5: Mujun Rasen,"Kokutou, Azaka",Supporting,83,https://myanimelist.net/character/5268/Azaka_Kokutou
Karakai Jouzu no Takagi-san Movie,"Hibino, Mina",Supporting,177,https://myanimelist.net/character/140923/Mina_Hibino
Karakai Jouzu no Takagi-san Movie,"Nishikata, Chii",Supporting,142,https://myanimelist.net/character/154176/Chii_Nishikata
Karakai Jouzu no Takagi-san Movie,Kimura,Supporting,63,https://myanimelist.net/character/157900/Kimura
Karakuri Circus,"Rech, Guy Christophe",Supporting,36,https://myanimelist.net/character/30210/Guy_Christophe_Rech
Karakuri Circus,Columbine,Supporting,16,https://myanimelist.net/character/137096/Columbine
Karin,"Maaka, Anju",Supporting,282,https://myanimelist.net/character/471/Anju_Maaka
Karin,"Maaka, Ren",Supporting,63,https://myanimelist.net/character/473/Ren_Maaka
Karin,"Maaka, Elda",Supporting,48,https://myanimelist.net/character/3496/Elda_Maaka
Karneval (TV),Hirato,Supporting,95,https://myanimelist.net/character/21426/Hirato
Karneval (TV),"Dezart, Akari",Supporting,52,https://myanimelist.net/character/24941/Akari_Dezart
Karneval (TV),"Arumerita, Karoku",Supporting,35,https://myanimelist.net/character/21905/Karoku_Arumerita
Katanagatari,"Yasuri, Nanami",Supporting,526,https://myanimelist.net/character/28556/Nanami_Yasuri
Katanagatari,Hitei,Supporting,141,https://myanimelist.net/character/33208/Hitei
Katanagatari,"Souda, Emonzaemon",Supporting,77,https://myanimelist.net/character/34924/Emonzaemon_Souda
Katekyou Hitman Reborn!,Fran,Supporting,813,https://myanimelist.net/character/17565/Fran
Katekyou Hitman Reborn!,Belphegor,Supporting,629,https://myanimelist.net/character/4372/Belphegor
Katekyou Hitman Reborn!,"Squalo, Superbi",Supporting,601,https://myanimelist.net/character/4377/Superbi_Squalo
Katsute Kami Datta Kemono-tachi e,Elaine,Supporting,22,https://myanimelist.net/character/171634/Elaine
Kawaii dake ja Nai Shikimori-san,"Kamiya, Ai",Supporting,407,https://myanimelist.net/character/181581/Ai_Kamiya
Kawaii dake ja Nai Shikimori-san,"Hachimitsu, Yui",Supporting,338,https://myanimelist.net/character/184892/Yui_Hachimitsu
Kawaii dake ja Nai Shikimori-san,"Izumi, Motoko",Supporting,71,https://myanimelist.net/character/206326/Motoko_Izumi
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Ootori, Koharu",Supporting,51,https://myanimelist.net/character/170078/Koharu_Ootori
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Fujimoto, Ayano",Supporting,33,https://myanimelist.net/character/172200/Ayano_Fujimoto
Kaze Tachinu,"Caproni, Giovanni",Supporting,17,https://myanimelist.net/character/88203/Giovanni_Caproni
Kaze ga Tsuyoku Fuiteiru,"Kashiwazaki, Akane",Supporting,269,https://myanimelist.net/character/164619/Akane_Kashiwazaki
Kaze ga Tsuyoku Fuiteiru,"Iwakura, Yukihiko",Supporting,75,https://myanimelist.net/character/164622/Yukihiko_Iwakura
Kaze ga Tsuyoku Fuiteiru,"Sugiyama, Takashi",Supporting,70,https://myanimelist.net/character/164618/Takashi_Sugiyama
Kaze no Stigma,"McDonald, Katherine",Supporting,18,https://myanimelist.net/character/4483/Katherine_McDonald
Kaze no Tani no Nausicaä,Teto,Supporting,92,https://myanimelist.net/character/9091/Teto
Kaze no Tani no Nausicaä,Ohmu,Supporting,58,https://myanimelist.net/character/8777/Ohmu
Kaze no Tani no Nausicaä,Kurotowa,Supporting,16,https://myanimelist.net/character/542/Kurotowa
Keijo!!!!!!!!,"Kusakai, Mio",Supporting,85,https://myanimelist.net/character/143542/Mio_Kusakai
Keijo!!!!!!!!,"Kawai, Hanabi",Supporting,57,https://myanimelist.net/character/144137/Hanabi_Kawai
Keijo!!!!!!!!,"Fujisaki, Kotone",Supporting,39,https://myanimelist.net/character/145253/Kotone_Fujisaki
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.","Kurose, Maria",Supporting,31,https://myanimelist.net/character/232289/Maria_Kurose
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.","Yamana, Nikoru",Supporting,27,https://myanimelist.net/character/232290/Nikoru_Yamana
Kemeko Deluxe!,"Hayakawa, Misaki",Supporting,26,https://myanimelist.net/character/16298/Misaki_Hayakawa
Kemeko Deluxe!,"Kurosaki, Ryouko",Supporting,18,https://myanimelist.net/character/16400/Ryouko_Kurosaki
Kemono Friends,Hashibirokou,Supporting,77,https://myanimelist.net/character/149380/Hashibirokou
Kemono Friends,Araiguma,Supporting,50,https://myanimelist.net/character/145509/Araiguma
Kemono Friends,Tsuchinoko,Supporting,50,https://myanimelist.net/character/146966/Tsuchinoko
Kemono Jihen,Kon,Supporting,346,https://myanimelist.net/character/176421/Kon
Kemono Jihen,"Florescu, Mihai",Supporting,135,https://myanimelist.net/character/173102/Mihai_Florescu
Kemono Jihen,Nobimaru,Supporting,83,https://myanimelist.net/character/173103/Nobimaru
Kemono no Souja Erin,Ial,Supporting,38,https://myanimelist.net/character/21407/Ial
Kemono no Souja Erin,"Tousana, John",Supporting,28,https://myanimelist.net/character/20971/John_Tousana
Kemono no Souja Erin,Soyon,Supporting,17,https://myanimelist.net/character/18424/Soyon
Kemonozume,Saru,Supporting,41,https://myanimelist.net/character/23288/Saru
Kemonozume,"Ooba, Kyuutarou",Supporting,20,https://myanimelist.net/character/30323/Kyuutarou_Ooba
Kenja no Mago,"von Messina, Maria",Supporting,66,https://myanimelist.net/character/167336/Maria_von_Messina
Kenja no Mago,"Wolford, Merlin",Supporting,30,https://myanimelist.net/character/157575/Merlin_Wolford
Kenja no Mago,"Corner, Alice",Supporting,21,https://myanimelist.net/character/169998/Alice_Corner
Kenka Dokugaku,"Seong, Taehoon",Supporting,160,https://myanimelist.net/character/201476/Taehoon_Seong
Kenkou Zenrakei Suiei-bu Umishou,"Shizuoka, Mirei",Supporting,20,https://myanimelist.net/character/3875/Mirei_Shizuoka
Kenkou Zenrakei Suiei-bu Umishou,"Ikariya, Masa",Supporting,19,https://myanimelist.net/character/8858/Masa_Ikariya
Kenpuu Denki Berserk,Judeau,Supporting,1552,https://myanimelist.net/character/454/Judeau
Kenpuu Denki Berserk,"Nosferatu, Zodd",Supporting,385,https://myanimelist.net/character/600/Zodd_Nosferatu
Kenpuu Denki Berserk,Pippin,Supporting,156,https://myanimelist.net/character/597/Pippin
Keppeki Danshi! Aoyama-kun,"Odagiri, Mio",Supporting,76,https://myanimelist.net/character/152475/Mio_Odagiri
Keppeki Danshi! Aoyama-kun,"Gotou, Moka",Supporting,39,https://myanimelist.net/character/151481/Moka_Gotou
Kidou Keisatsu Patlabor the Movie,"Clancy, Kanuka",Supporting,149,https://myanimelist.net/character/10399/Kanuka_Clancy
Kidou Keisatsu Patlabor the Movie,"Nagumo, Shinobu",Supporting,76,https://myanimelist.net/character/9055/Shinobu_Nagumo
Kidou Senkan Nadesico,"Hoshino, Ruri",Supporting,208,https://myanimelist.net/character/2461/Ruri_Hoshino
Kidou Senkan Nadesico,"Daigoji, Gai",Supporting,84,https://myanimelist.net/character/2470/Gai_Daigoji
Kidou Senshi Gundam 00,"Aker, Graham",Supporting,233,https://myanimelist.net/character/4238/Graham_Aker
Kidou Senshi Gundam 00,"Grace, Feldt",Supporting,158,https://myanimelist.net/character/4245/Feldt_Grace
Kidou Senshi Gundam 00,"Lee Noriega, Sumeragi",Supporting,89,https://myanimelist.net/character/4243/Sumeragi_Lee_Noriega
Kidou Senshi Gundam II: Ai Senshi-hen,"Zabi, Mineva Lao",Supporting,84,https://myanimelist.net/character/9497/Mineva_Lao_Zabi
Kidou Senshi Gundam NT,"Links, Banagher",Supporting,204,https://myanimelist.net/character/9465/Banagher_Links
Kidou Senshi Gundam NT,"Zinnerman, Suberoa",Supporting,16,https://myanimelist.net/character/22078/Suberoa_Zinnerman
Kidou Senshi Gundam SEED Destiny,"Flaga, Mu La",Supporting,211,https://myanimelist.net/character/1271/Mu_La_Flaga
Kidou Senshi Gundam SEED Destiny,"Le Creuset, Rau",Supporting,92,https://myanimelist.net/character/7205/Rau_Le_Creuset
Kidou Senshi Gundam SEED Destiny,"Loussier, Stella",Supporting,84,https://myanimelist.net/character/119/Stella_Loussier
Kidou Senshi Gundam Thunderbolt: Bandit Flower,"Carlyle, Bianca",Supporting,17,https://myanimelist.net/character/150154/Bianca_Carlyle
Kidou Senshi Gundam ZZ,"Ple, Elpeo",Supporting,72,https://myanimelist.net/character/14322/Elpeo_Ple
Kidou Senshi Gundam ZZ,Ple Two,Supporting,20,https://myanimelist.net/character/14323/Ple_Two
Kidou Senshi Gundam ZZ,"Soon, Chara",Supporting,20,https://myanimelist.net/character/14320/Chara_Soon
Kidou Senshi Gundam: Tekketsu no Orphans,"Griffon, Biscuit",Supporting,32,https://myanimelist.net/character/131896/Biscuit_Griffon
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,"Fareed, McGillis",Supporting,117,https://myanimelist.net/character/132557/McGillis_Fareed
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,"Bernstein, Kudelia Aina",Supporting,91,https://myanimelist.net/character/131900/Kudelia_Aina_Bernstein
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,"Altland, Akihiro",Supporting,85,https://myanimelist.net/character/131898/Akihiro_Altland
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,"Noa, Bright",Supporting,307,https://myanimelist.net/character/1337/Bright_Noa
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,Haro,Supporting,244,https://myanimelist.net/character/1340/Haro
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,"Ral, Ramba",Supporting,125,https://myanimelist.net/character/16282/Ramba_Ral
Kidou Tenshi Angelic Layer,"Mihara, Ichirou",Supporting,33,https://myanimelist.net/character/4420/Ichirou_Mihara
Kidou Tenshi Angelic Layer,"Mihara, Ohjiro",Supporting,16,https://myanimelist.net/character/12559/Ohjiro_Mihara
Kikansha no Mahou wa Tokubetsu desu,"Kingscrown, Azest",Supporting,40,https://myanimelist.net/character/234491/Azest_Kingscrown
Kill Me Baby,Unused Character,Supporting,52,https://myanimelist.net/character/54733/Unused_Character
Killing Bites,"Inaba, Ui",Supporting,36,https://myanimelist.net/character/148909/Ui_Inaba
Killing Bites,"Nakanishi, Eruza",Supporting,21,https://myanimelist.net/character/148917/Eruza_Nakanishi
Kimetsu no Yaiba,Rui,Supporting,273,https://myanimelist.net/character/171967/Rui
Kimetsu no Yaiba,Tamayo,Supporting,186,https://myanimelist.net/character/151157/Tamayo
Kimetsu no Yaiba,"Kochou, Kanae",Supporting,156,https://myanimelist.net/character/173733/Kanae_Kochou
Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Kanroji, Mitsuri",Supporting,4142,https://myanimelist.net/character/151145/Mitsuri_Kanroji
Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Shinazugawa, Sanemi",Supporting,1262,https://myanimelist.net/character/151149/Sanemi_Shinazugawa
Kimetsu no Yaiba Movie: Mugen Ressha-hen,Enmu,Supporting,282,https://myanimelist.net/character/173936/Enmu
Kimetsu no Yaiba: Katanakaji no Sato-hen,Kokushibou,Supporting,865,https://myanimelist.net/character/174145/Kokushibou
Kimetsu no Yaiba: Katanakaji no Sato-hen,"Tokitou, Yuuichirou",Supporting,23,https://myanimelist.net/character/174158/Yuuichirou_Tokitou
Kimetsu no Yaiba: Yuukaku-hen,"Rengoku, Kyoujurou",Supporting,14056,https://myanimelist.net/character/151143/Kyoujurou_Rengoku
Kimetsu no Yaiba: Yuukaku-hen,"Kochou, Shinobu",Supporting,12120,https://myanimelist.net/character/146736/Shinobu_Kochou
Kimetsu no Yaiba: Yuukaku-hen,"Tomioka, Giyuu",Supporting,11663,https://myanimelist.net/character/146735/Giyuu_Tomioka
Kimi ga Aruji de Shitsuji ga Ore de,"Kuki, Ageha",Supporting,22,https://myanimelist.net/character/8240/Ageha_Kuki
Kimi ga Nozomu Eien,"Suzumiya, Akane",Supporting,67,https://myanimelist.net/character/918/Akane_Suzumiya
Kimi ga Nozomu Eien,"Daikuuji, Ayu",Supporting,29,https://myanimelist.net/character/920/Ayu_Daikuuji
Kimi ni Todoke 3rd Season,"Kurumizawa, Ume",Supporting,241,https://myanimelist.net/character/14117/Ume_Kurumizawa
Kimi ni Todoke 3rd Season,"Arai, Kazuichi",Supporting,234,https://myanimelist.net/character/13535/Kazuichi_Arai
Kimi ni Todoke 3rd Season,"Miura, Kento",Supporting,78,https://myanimelist.net/character/17874/Kento_Miura
Kimi no Iru Machi,"Eba, Rin",Supporting,107,https://myanimelist.net/character/29102/Rin_Eba
Kimi no Iru Machi,"Kanzaki, Nanami",Supporting,37,https://myanimelist.net/character/17403/Nanami_Kanzaki
Kimi no Iru Machi,"Kaga, Akari",Supporting,33,https://myanimelist.net/character/29295/Akari_Kaga
Kimi no Na wa.,"Yukino, Yukari",Supporting,725,https://myanimelist.net/character/79465/Yukari_Yukino
Kimi no Na wa.,"Okudera, Miki",Supporting,369,https://myanimelist.net/character/141478/Miki_Okudera
Kimi no Na wa.,"Miyamizu, Yotsuha",Supporting,126,https://myanimelist.net/character/141484/Yotsuha_Miyamizu
Kimi no Suizou wo Tabetai,"Takimoto, Kyouko",Supporting,56,https://myanimelist.net/character/163833/Kyouko_Takimoto
Kimi no Suizou wo Tabetai,"Miyata, Issei",Supporting,48,https://myanimelist.net/character/163835/Issei_Miyata
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II","Lou Nebulis IX, Sisbell",Supporting,49,https://myanimelist.net/character/186221/Sisbell_Lou_Nebulis_IX
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II","Klass, Mismis",Supporting,37,https://myanimelist.net/character/184403/Mismis_Klass
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II","Alkastone, Nene",Supporting,35,https://myanimelist.net/character/184402/Nene_Alkastone
Kimi wa Houkago Insomnia,"Shiromaru, Yui",Supporting,109,https://myanimelist.net/character/190255/Yui_Shiromaru
Kindaichi Shounen no Jikenbo Returns,"Takatoo, Youichi",Supporting,28,https://myanimelist.net/character/28269/Youichi_Takatoo
Kindaichi Shounen no Jikenbo Returns,"Akechi, Kengo",Supporting,19,https://myanimelist.net/character/23355/Kengo_Akechi
Kingdom 3rd Season,"Wang, Qi",Supporting,1893,https://myanimelist.net/character/65443/Qi_Wang
Kingdom 3rd Season,"Huan, Yi",Supporting,941,https://myanimelist.net/character/93183/Yi_Huan
Kingdom 3rd Season,"Wang, Jian",Supporting,282,https://myanimelist.net/character/93185/Jian_Wang
Kingsglaive: Final Fantasy XV,"Lucis Caelum, Noctis",Supporting,396,https://myanimelist.net/character/139438/Noctis_Lucis_Caelum
Kingsglaive: Final Fantasy XV,"Argentum, Prompto",Supporting,260,https://myanimelist.net/character/139439/Prompto_Argentum
Kingsglaive: Final Fantasy XV,"Scientia, Ignis",Supporting,144,https://myanimelist.net/character/139440/Ignis_Scientia
Kiniro Mosaic: Thank You!!,"Kuzehashi, Akari",Supporting,24,https://myanimelist.net/character/104417/Akari_Kuzehashi
Kiniro no Corda: Blue♪Sky,"Etou, Kiriya",Supporting,21,https://myanimelist.net/character/19329/Kiriya_Etou
Kiniro no Corda: Primo Passo,"Shimizu, Keiichi",Supporting,110,https://myanimelist.net/character/1784/Keiichi_Shimizu
Kiniro no Corda: Primo Passo,"Yunoki, Azuma",Supporting,99,https://myanimelist.net/character/1783/Azuma_Yunoki
Kiniro no Corda: Primo Passo,"Fuyuumi, Shouko",Supporting,17,https://myanimelist.net/character/1785/Shouko_Fuyuumi
Kino no Tabi: The Beautiful World,Kino (original),Supporting,30,https://myanimelist.net/character/3872/Kino_original
Kino no Tabi: The Beautiful World,Riku,Supporting,26,https://myanimelist.net/character/15428/Riku
Kino no Tabi: The Beautiful World,Shizu,Supporting,20,https://myanimelist.net/character/13970/Shizu
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,François,Supporting,22,https://myanimelist.net/character/210617/François
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,"Westland, Chris",Supporting,17,https://myanimelist.net/character/210621/Chris_Westland
